,z_y_1_iteration,z_y_2_iteration,z_y_3_iteration,z_y_4_iteration,z_y_5_iteration,z_y_6_iteration,z_y_7_iteration,z_y_8_iteration,z_y_9_iteration,z_y_10_iteration,z_y_11_iteration,z_y_12_iteration,z_y_13_iteration,z_y_14_iteration,z_y_15_iteration,z_y_16_iteration,z_y_17_iteration,z_y_18_iteration,z_y_19_iteration,z_y_20_iteration,z_y_21_iteration,z_y_22_iteration,z_y_23_iteration,z_y_24_iteration,z_y_25_iteration,z_y_26_iteration,z_y_27_iteration,z_y_28_iteration,z_y_29_iteration,z_y_30_iteration,z_y_31_iteration,z_y_32_iteration,z_y_33_iteration,z_y_34_iteration,z_y_35_iteration,z_y_36_iteration,z_y_37_iteration,z_y_38_iteration,z_y_39_iteration,z_y_40_iteration,z_y_41_iteration,z_y_42_iteration,z_y_43_iteration,z_y_44_iteration,z_y_45_iteration,z_y_46_iteration,z_y_47_iteration,z_y_48_iteration,z_y_49_iteration,z_y_50_iteration
27,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
28,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
29,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
30,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
31,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
32,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
33,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
34,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
35,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
36,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
37,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
38,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
39,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
40,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
41,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
42,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
43,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
44,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
45,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
46,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
47,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
48,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
49,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
50,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
51,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
52,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
53,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
54,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
55,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
56,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
57,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
58,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
59,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
60,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
61,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
62,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
63,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
64,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
65,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
66,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
67,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
68,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
69,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
70,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
71,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
72,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
73,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
74,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
75,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
76,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
77,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
78,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
79,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
80,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
81,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
82,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
83,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
84,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
85,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
86,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
87,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
88,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
89,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
90,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
91,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
92,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
93,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
94,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
95,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
96,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
97,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
98,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,0,2,0
99,6,5,4,6,0,2,0,3,5,5,5,6,3,6,3,6,2,4,0,3,3,5,2,4,4,4,4,6,6,0,6,1,6,5,5,5,2,5,2,3,6,3,0,6,8,3,3,4,3,1
100,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
101,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
102,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
103,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
104,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
105,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
106,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
107,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
108,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
109,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
110,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
111,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
112,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
113,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
114,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
115,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
116,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
117,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
118,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
119,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
120,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
121,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
122,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
123,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
124,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
125,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
126,1,1,1,2,1,1,1,1,1,2,2,2,2,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1
